1742049834.2987485,7534,32992,17318,19729
1742049836.9116516,7536,33046,17333,19735
1742049836.9116516,7488,32995,17299,19773
1742049836.9116516,7522,33000,17325,19744
1742049836.9116516,7534,33074,17366,19823
1742049836.9116516,7479,32971,17288,19703
1742049836.9116516,7585,33107,17413,19860
1742049836.9116516,7585,33046,17334,19743
1742049836.9202268,7477,32992,17330,19796
1742049836.9288023,7539,33023,17358,19754
1742049836.9373775,7578,33111,17422,19873
1742049836.9459527,7580,33054,17366,19772
1742049836.9545279,7527,33028,17350,19823
1742049836.9631033,7539,33018,17340,19735
1742049836.9716785,7534,33088,17391,19816
1742049836.9762797,7558,33026,17314,19727
1742049836.9808807,7591,33130,17426,19860
1742049836.985482,7550,33028,17328,19744
1742049836.9900832,7525,33032,17347,19820
1742049836.9946845,7561,33043,17347,19750
1742049836.9992855,7565,33099,17431,19865
1742049837.0038867,7522,32974,17298,19704
1742049837.011825,7494,33019,17323,19763
1742049837.0197635,7562,33016,17349,19763
1742049837.0277019,7535,33070,17376,19821
1742049837.03564,7549,33024,17339,19747
1742049837.0435784,7551,33090,17379,19832
1742049837.0515168,7574,33033,17356,19769
1742049837.0594552,7574,33098,17428,19865
1742049837.0648847,7555,33040,17338,19732
1742049837.070314,7501,32986,17335,19801
1742049837.0757434,7585,33053,17385,19786
1742049837.0811727,7502,33028,17324,19781
1742049837.0866022,7531,33015,17328,19744
1742049837.0920315,7529,33046,17330,19789
1742049837.097461,7534,33033,17336,19730
1742049837.1029623,7527,33068,17354,19810
1742049837.1084635,7507,32995,17296,19691
1742049837.1139648,7557,33068,17360,19832
1742049837.119466,7553,33024,17336,19747
1742049837.1249673,7521,33021,17347,19822
1742049837.1304686,7528,33004,17325,19728
1742049837.1359699,7546,33074,17389,19837
1742049837.1416943,7528,33004,17335,19749
1742049837.1474187,7527,33051,17349,19822
1742049837.1531432,7558,33008,17319,19724
1742049837.1588674,7551,33078,17396,19841
1742049837.1645918,7540,33038,17357,19761
1742049837.1703162,7587,33115,17427,19881
1742049837.1760406,7535,33020,17317,19719
1742049837.1818,7492,33013,17301,19774
1742049837.1875591,7539,33011,17313,19726
1742049837.1933184,7543,33072,17400,19844
1742049837.1990778,7547,33017,17339,19739
1742049837.204837,7523,33008,17364,19838
1742049837.2105963,7473,32937,17236,19641
1742049837.2163556,7563,33085,17421,19857
1742049837.2221801,7520,32999,17314,19720
1742049837.2280045,7558,33073,17390,19842
1742049837.233829,7457,32932,17253,19680
1742049837.2396533,7540,33075,17382,19830
1742049837.245478,7561,33019,17341,19755
1742049837.2513022,7548,33087,17388,19840
1742049837.2571268,7547,33026,17334,19751
1742049837.2644806,7501,32989,17322,19793
1742049837.2718341,7540,33005,17327,19733
1742049837.279188,7586,33114,17426,19872
1742049837.2865417,7603,33077,17407,19798
1742049837.2938955,7527,33043,17350,19812
1742049837.301249,7546,33025,17325,19726
1742049837.3086028,7481,33030,17342,19803
1742049837.3145785,7580,33056,17369,19759
1742049837.3205543,7483,32976,17295,19796
1742049837.32653,7470,32959,17300,19715
1742049837.332506,7558,33093,17412,19858
1742049837.3384817,7544,33026,17331,19736
1742049837.3444574,7556,33072,17383,19861
1742049837.350433,7519,33002,17309,19717
1742049837.3579056,7537,33075,17394,19841
1742049837.365378,7556,33031,17343,19760
1742049837.3728504,7503,33062,17357,19793
1742049837.380323,7572,33032,17370,19763
1742049837.3877954,7507,33020,17341,19818
1742049837.3952677,7560,33037,17341,19744
1742049837.4027402,7528,33064,17388,19832
1742049837.4083657,7572,33041,17355,19760
1742049837.413991,7503,33018,17355,19804
1742049837.4196165,7500,32938,17285,19687
1742049837.425242,7528,33063,17386,19828
1742049837.4308674,7565,33012,17341,19747
1742049837.4364927,7540,33047,17388,19836
1742049837.4421182,7526,33004,17316,19719
1742049837.44998,7545,33085,17393,19848
1742049837.4578419,7529,33006,17326,19730
1742049837.4657037,7539,33043,17355,19825
1742049837.4735658,7546,33031,17332,19733
1742049837.4814277,7514,33050,17345,19805
1742049837.4892895,7572,33033,17358,19773
1742049837.4971514,7531,33061,17368,19819
1742049837.500832,7558,33038,17349,19731
1742049837.504513,7565,33091,17392,19852
1742049837.5081937,7542,33015,17331,19739
1742049837.5118747,7557,33079,17385,19824
1742049837.5155554,7524,33018,17315,19704
1742049837.5192363,7498,32987,17325,19797
1742049837.522917,7559,33003,17345,19751
1742049837.530753,7515,33037,17381,19820
1742049837.5385888,7522,32977,17341,19735
1742049837.5464246,7535,33038,17374,19832
1742049837.5542605,7522,33007,17319,19709
1742049837.5620964,7522,33080,17387,19835
1742049837.5699322,7565,33052,17367,19770
1742049837.577768,7550,33095,17402,19839
1742049837.5831711,7545,33057,17334,19722
1742049837.5885744,7496,32976,17301,19767
1742049837.5939775,7561,33017,17335,19738
1742049837.5993805,7521,33050,17364,19815
1742049837.6047835,7526,33002,17327,19731
1742049837.6101868,7561,33069,17400,19869
1742049837.6155899,7542,33003,17337,19744
1742049837.6231875,7510,33037,17324,19777
1742049837.630785,7544,33006,17329,19739
1742049837.6383827,7545,33065,17354,19813
1742049837.6459804,7527,33005,17317,19727
1742049837.653578,7531,33074,17384,19849
1742049837.6611755,7544,33038,17330,19733
1742049837.6687732,7542,33040,17360,19821
1742049837.6761532,7529,33000,17317,19723
1742049837.6835332,7536,33069,17381,19836
1742049837.6909132,7546,33032,17360,19758
1742049837.6982932,7529,33075,17385,19839
1742049837.7056732,7546,33048,17363,19747
1742049837.7130532,7596,33110,17429,19879
1742049837.7204332,7540,33008,17332,19733
1742049837.7243395,7520,33054,17374,19810
1742049837.7282455,7537,33016,17332,19727
1742049837.7321517,7431,32830,17233,19751
1742049837.736058,7536,33000,17347,19753
1742049837.7399642,7575,33102,17404,19852
1742049837.7438703,7521,33004,17322,19725
1742049837.7477765,7506,33023,17348,19819
1742049837.7538037,7527,33021,17352,19755
1742049837.7598307,7528,33068,17401,19839
1742049837.765858,7533,33024,17331,19744
1742049837.771885,7579,33113,17434,19869
1742049837.7779121,7564,33049,17364,19767
1742049837.7839391,7531,33031,17343,19811
1742049837.7899663,7509,32984,17298,19724
1742049837.7955208,7530,33065,17415,19845
1742049837.8010752,7527,33009,17347,19751
1742049837.8066297,7543,33037,17398,19868
1742049837.812184,7545,33016,17332,19734
1742049837.8177385,7572,33102,17425,19860
1742049837.823293,7560,33021,17369,19767
1742049837.8288474,7545,33067,17390,19838
1742049837.8347123,7533,33001,17307,19728
1742049837.8405774,7493,32991,17302,19788
1742049837.8464422,7501,32995,17324,19752
1742049837.8523073,7547,33085,17396,19826
1742049837.8581722,7523,32988,17318,19729
1742049837.8640373,7538,33056,17373,19840
1742049837.8699021,7488,32957,17304,19722
1742049837.877253,7582,33092,17416,19857
1742049837.8846037,7589,33033,17400,19817
1742049837.8919547,7519,33036,17340,19802
1742049837.8993056,7533,33028,17320,19725
1742049837.9066565,7552,33090,17380,19846
1742049837.9140072,7554,33032,17365,19769
1742049837.921358,7560,33091,17391,19836
1742049837.9270754,7521,32993,17314,19711
1742049837.9327924,7530,33051,17390,19838
1742049837.9385097,7451,32898,17237,19667
1742049837.9442267,7555,33083,17385,19826
1742049837.949944,7537,33035,17329,19735
1742049837.955661,7521,33054,17374,19834
1742049837.9613783,7514,33013,17299,19712
1742049837.969244,7557,33112,17414,19853
1742049837.9771094,7528,32992,17332,19722
1742049837.984975,7540,33038,17342,19805
1742049837.9928405,7501,32990,17276,19685
1742049838.0007062,7522,33070,17376,19830
1742049838.0085716,7522,32990,17299,19710
1742049838.0164373,7471,33001,17324,19781
1742049838.0217514,7559,33044,17364,19771
1742049838.0270658,7524,33056,17360,19813
1742049838.0323799,7518,33002,17336,19742
1742049838.0376942,7530,33037,17351,19817
1742049838.0430083,7541,32995,17313,19719
1742049838.0483227,7547,33097,17406,19831
1742049838.0536368,7555,33028,17345,19752
1742049838.0616937,7485,32974,17314,19797
1742049838.0697503,7519,32989,17313,19728
1742049838.0778072,7551,33096,17409,19844
1742049838.0858638,7530,33014,17341,19745
1742049838.0939207,7565,33088,17394,19844
1742049838.1019773,7546,33034,17354,19750
1742049838.1100342,7552,33066,17391,19823
1742049838.1136577,7550,33031,17343,19764
1742049838.1172814,7556,33096,17413,19848
1742049838.120905,7525,32995,17322,19736
1742049838.1245286,7561,33049,17386,19834
1742049838.1281521,7533,32980,17307,19713
1742049838.1317759,7513,33042,17348,19797
1742049838.1353993,7488,32963,17272,19689
1742049838.142951,7538,33044,17382,19835
1742049838.1505024,7560,33041,17353,19770
1742049838.158054,7545,33080,17385,19830
1742049838.1656058,7543,33018,17307,19719
1742049838.1731575,7540,33079,17373,19833
1742049838.180709,7554,33041,17347,19754
1742049838.1882606,7529,33060,17371,19826
1742049838.1939244,7511,32999,17297,19695
1742049838.1995885,7584,33115,17444,19890
1742049838.2052524,7551,33011,17364,19766
1742049838.2109163,7563,33072,17387,19838
1742049838.2165802,7562,33046,17360,19776
1742049838.2222443,7555,33075,17400,19846
1742049838.2279081,7538,33014,17350,19766
1742049838.2355177,7505,32995,17327,19811
1742049838.243127,7519,32987,17329,19731
1742049838.2507367,7545,33070,17392,19837
1742049838.2583463,7504,32971,17322,19721
1742049838.265956,7512,33024,17338,19806
1742049838.2735653,7525,32984,17323,19732
1742049838.281175,7573,33121,17415,19872
1742049838.2869847,7534,33028,17333,19737
1742049838.2927945,7558,33105,17409,19874
1742049838.2986042,7604,33072,17396,19807
1742049838.3044138,7519,33046,17347,19798
1742049838.3102236,7551,33029,17340,19764
1742049838.3160334,7528,33065,17393,19830
1742049838.3218431,7551,33028,17336,19728
1742049838.3292418,7479,32971,17310,19794
1742049838.3366401,7540,32979,17346,19750
1742049838.3440387,7535,33063,17379,19832
1742049838.3514373,7539,33016,17331,19729
1742049838.358836,7497,33042,17336,19773
1742049838.3662343,7544,33037,17354,19768
1742049838.373633,7568,33122,17412,19853
1742049838.3793626,7553,33044,17343,19750
1742049838.385092,7514,33001,17318,19802
1742049838.3908217,7548,33014,17343,19762
1742049838.3965511,7565,33080,17424,19870
1742049838.4022808,7539,32998,17310,19720
1742049838.4080102,7507,33031,17350,19806
1742049838.41374,7567,33035,17369,19761
1742049838.4194956,7554,33094,17397,19842
1742049838.425251,7493,32968,17273,19693
1742049838.4310067,7597,33134,17450,19867
1742049838.4367623,7550,33020,17345,19738
1742049838.442518,7517,33038,17367,19826
1742049838.4482734,7526,32994,17343,19746
1742049838.454029,7536,33061,17381,19835
1742049838.459609,7520,32993,17321,19718
1742049838.4651887,7524,33020,17337,19806
1742049838.4707687,7524,32997,17300,19715
1742049838.4763484,7563,33093,17412,19848
1742049838.4819283,7505,32986,17284,19680
1742049838.487508,7597,33139,17455,19890
1742049838.493088,7468,32964,17271,19687
1742049838.499329,7559,33063,17381,19848
1742049838.50557,7558,33020,17329,19753
1742049838.511811,7550,33099,17398,19844
1742049838.518052,7531,33001,17332,19721
1742049838.5242932,7523,33017,17339,19804
1742049838.530534,7543,33014,17337,19737
1742049838.536775,7541,33072,17401,19839
1742049838.5428753,7529,32982,17314,19721
1742049838.5489755,7524,33055,17369,19832
1742049838.5550756,7525,32987,17323,19733
1742049838.561176,7545,33086,17376,19840
