1742723772689000,3790,2059,735,793
1742723772689000,4422,2499,1127,1212
1742723772689000,3617,1699,437,542
1742723772689000,4124,2183,747,895
1742723772689000,3681,1738,447,548
1742723772689000,4301,2404,928,1062
1742723772689000,3592,1819,682,745
1742723772690487,3908,2025,664,778
1742723772696343,3759,1905,464,557
1742723772702199,4636,2550,740,899
1742723772708055,3591,1747,426,534
1742723772713911,3846,1950,788,869
1742723772719767,4453,2552,1156,1267
1742723772725623,4233,2273,723,871
1742723772732389,3595,1809,588,693
1742723772741813,4099,2203,847,937
1742723772751237,3534,1507,126,226
1742723772760661,4835,2849,1247,1371
1742723772770085,4123,2241,742,852
1742723772779509,4305,2398,936,1041
1742723772788933,5013,3030,1780,1856
1742723772798080,3992,2249,934,1031
1742723772806364,3686,1968,617,763
1742723772814648,3865,1915,344,464
1742723772822932,4010,2053,553,662
1742723772831216,3588,1750,560,641
1742723772839500,4830,2788,1345,1430
1742723772847784,4046,2286,1086,1206
1742723772857970,3545,1880,617,755
1742723772873826,4208,2440,1047,1169
1742723772889682,3471,1763,709,798
1742723772905538,4500,2444,1167,1276
1742723772921394,3567,1893,782,850
1742723772937250,3898,2017,647,743
1742723772953106,3566,1826,570,689
1742723772965304,2307,1114,371,434
1742723772966444,3200,1579,390,508
1742723772967584,3248,1413,330,396
1742723772968724,3521,1634,373,500
1742723772969864,4172,2231,917,1015
1742723772971004,3787,2058,959,1021
1742723772972144,3493,1756,505,631
1742723772974463,4111,2130,626,741
1742723772980271,3841,2120,942,1034
1742723772986079,3220,1462,295,385
1742723772991887,3609,1613,332,430
1742723772997695,4110,2121,559,703
1742723773003503,3404,1476,346,433
1742723773009311,4778,2785,1216,1350
1742723773015495,3383,1571,601,659
1742723773022779,2618,1060,311,350
1742723773030063,3540,1610,400,502
1742723773037347,4709,2720,1126,1224
1742723773044631,3804,1859,486,634
1742723773051915,3549,1705,473,602
1742723773059199,4549,2629,1073,1209
1742723773066183,3350,1750,717,793
1742723773072179,3342,1705,670,754
1742723773078175,3292,1530,480,579
1742723773084171,3676,1817,375,484
1742723773090167,3971,2012,586,694
1742723773096163,4155,2162,773,869
1742723773102159,3887,2030,572,707
1742723773109739,3714,1930,751,862
1742723773122023,3600,1698,347,467
1742723773134307,4013,2124,862,968
1742723773146591,3898,2044,563,689
1742723773158875,4097,2216,1085,1129
1742723773171159,4280,2386,1099,1174
1742723773183443,3099,1306,372,424
1742723773194515,2653,1121,323,371
1742723773201943,4049,2183,956,1050
1742723773209371,4383,2338,855,963
1742723773216799,4116,2283,806,932
1742723773224227,4126,2440,1141,1283
1742723773231655,3319,1360,198,268
1742723773239083,3987,2209,834,957
1742723773245547,3330,1610,503,591
1742723773249119,3942,2090,893,1000
1742723773252691,3708,1942,654,752
1742723773256263,3849,1896,560,677
1742723773259835,3246,1600,512,617
1742723773263407,3818,2071,791,901
1742723773266979,3413,1774,546,665
1742723773272238,4076,2204,928,1046
1742723773282522,3406,1475,312,387
1742723773292806,3855,1991,568,728
1742723773303090,3993,2030,665,756
1742723773313374,3316,1603,252,383
1742723773323658,3826,1865,439,549
1742723773333942,3677,1765,198,350
1742723773344881,4421,2493,1152,1293
1742723773357737,3905,1981,728,838
1742723773370593,3494,1723,593,669
1742723773383449,3354,1573,330,448
1742723773396305,3198,1506,321,459
1742723773409161,4539,2493,1199,1298
1742723773422017,4067,2236,1109,1193
1742723773432097,3496,1619,599,694
1742723773433809,4014,2117,894,997
1742723773435521,3756,2145,1094,1197
1742723773437233,3838,1973,737,861
1742723773438945,3824,1872,462,607
1742723773440657,3144,1453,319,429
1742723773442369,3645,1639,141,267
1742723773445404,4095,2129,589,772
1742723773452404,3582,1904,574,669
1742723773459404,4589,2684,1260,1379
1742723773466404,3758,1771,587,678
1742723773473404,4162,2142,547,726
