Timestamp,Reg1,Reg2,Reg3,Reg4,Reg5,Reg6,Reg7,Reg8
1741877506.630162,0,0,0,0,0,0,779104472,1111442024
1741877506.6361613,0,0,0,0,0,0,771698390,1111835240
1741877506.6467752,0,0,0,0,0,0,771698170,1124483621
1741877506.6587746,0,0,0,0,0,0,764882426,1124483621
1741877506.6686964,0,0,0,0,0,0,760557049,1123631800
1741877506.6776052,0,0,0,0,0,0,760556899,1119044310
1741877506.6876032,0,0,0,0,0,0,743058787,1119044310
1741877506.69815,0,0,0,0,0,0,738995488,1124549368
1741877506.7098765,0,0,0,0,0,0,738995404,1124549376
1741877506.7177818,0,0,0,0,0,0,725822668,1113867008
1741877506.7343862,0,0,0,0,0,0,732638385,1134117701
1741877506.7433863,0,0,0,0,0,0,732638257,1134117688
1741877506.7490976,0,0,0,0,0,0,743189553,1137918776
1741877506.760098,0,0,0,0,0,0,707406873,1118913376
1741877506.768778,0,0,0,0,0,0,707406766,1118913350
1741877506.7787783,0,0,0,0,0,0,715729838,1130906438
1741877506.7887287,0,0,0,0,0,0,693382050,1119372262
1741877506.803172,0,0,0,0,0,0,693382050,1119372237
1741877506.8121777,0,0,0,0,0,0,708717264,1146373069
1741877506.8191736,0,0,0,0,0,0,708717164,1137984421
1741877506.8304625,0,0,0,0,0,0,701901420,1137984421
1741877506.8424625,0,0,0,0,0,0,699345692,1133790196
1741877506.8494208,0,0,0,0,0,0,699346037,1133790069
1741877506.8626049,0,0,0,0,0,0,739322997,1144472437
1741877506.8736012,0,0,0,0,0,0,735849819,1115439791
1741877506.8804574,0,0,0,0,0,0,735850240,1115439643
1741877506.8894563,0,0,0,0,0,0,774254336,1112228379
1741877506.905102,0,0,0,0,0,0,785920190,1096172025
1741877506.9108353,0,0,0,0,0,0,785920457,1096171857
1741877506.928841,0,0,0,0,0,0,812265929,1090797905
1741877506.9307327,0,0,0,0,0,0,831140480,1095778541
1741877506.9444966,0,0,0,0,0,0,831140517,1095778538
1741877506.9514956,0,0,0,0,0,0,842412709,1100693738
1741877506.9649677,0,0,0,0,0,0,834286069,1091190923
1741877506.9719691,0,0,0,0,0,0,834286069,1091190923
1741877506.9817567,0,0,0,0,0,0,816787968,1091715453
1741877506.99513,0,0,0,0,0,0,816787702,1091715435
1741877507.0081239,0,0,0,0,0,0,805908726,1094467947
1741877507.014895,0,0,0,0,0,0,786247796,1098793327
1741877507.024896,0,0,0,0,0,0,786247443,1098793553
1741877507.0326507,0,0,0,0,0,0,784412435,1117078097
1741877507.0441277,0,0,0,0,0,0,764030678,1122583362
1741877507.054709,0,0,0,0,0,0,764030408,1122583384
1741877507.065988,0,0,0,0,0,0,730541512,1112294232
1741877507.0719876,0,0,0,0,0,0,738667713,1120354975
1741877507.083585,0,0,0,0,0,0,738667790,1120355076
1741877507.0962179,0,0,0,0,0,0,728706318,1115112196
1741877507.1042066,0,0,0,0,0,0,749284820,1121207117
1741877507.1119606,0,0,0,0,0,0,749284820,1121207117
1741877507.1275115,0,0,0,0,0,0,748695184,1114915635
1741877507.1366253,0,0,0,0,0,0,748695098,1110721095
1741877507.1551945,0,0,0,0,0,0,756166202,1110721095
1741877507.1561942,0,0,0,0,0,0,760950547,1111114393
1741877507.1689587,0,0,0,0,0,0,760950408,1111114353
1741877507.1729574,0,0,0,0,0,0,773533320,1128481393
1741877507.1836164,0,0,0,0,0,0,764555005,1110196929
1741877507.1962736,0,0,0,0,0,0,764554961,1110196875
1741877507.2032723,0,0,0,0,0,0,754593489,1112556171
1741877507.2139723,0,0,0,0,0,0,757149256,1114391170
1741877507.2286582,0,0,0,0,0,0,757149303,1114391347
1741877507.2336547,0,0,0,0,0,0,743779959,1110000435
1741877507.2472162,0,0,0,0,0,0,767503786,1123041911
1741877507.2542157,0,0,0,0,0,0,767503786,1123042123
1741877507.263906,0,0,0,0,0,0,756100719,1125991243
1741877507.2896378,0,0,0,0,0,0,756100372,1119896263
1741877507.3034613,0,0,0,0,0,0,734735636,1119896263
1741877507.3044686,0,0,0,0,0,0,731131195,1121207171
1741877507.3139694,0,0,0,0,0,0,731131154,1121207168
1741877507.3219686,0,0,0,0,0,0,731196690,1128088448
1741877507.3249683,0,0,0,0,0,0,742272253,1131299601
1741877507.3377867,0,0,0,0,0,0,742272204,1131299459
1741877507.3453007,0,0,0,0,0,0,728181964,1120748163
1741877507.397209,0,0,0,0,0,0,724905152,1116357382
1741877507.4072068,0,0,0,0,0,0,724905248,1116357478
1741877507.4249668,0,0,0,0,0,0,729689376,1122911078
1741877507.4552884,0,0,0,0,0,0,737553689,1133069121
1741877507.4638805,0,0,0,0,0,0,737553689,1133069066
1741877507.4658804,0,0,0,0,0,0,737160407,1125204746
1741877507.4668846,0,0,0,0,0,0,721038624,1113998215
1741877507.4678805,0,0,0,0,0,0,721038624,1113998215
1741877507.4688807,0,0,0,0,0,0,727526515,1123959510
1741877507.4718802,0,0,0,0,0,0,727526681,1123959781
1741877507.4776971,0,0,0,0,0,0,725953817,1124025317
1741877507.4796946,0,0,0,0,0,0,741747841,1133986519
1741877507.4806948,0,0,0,0,0,0,741748139,1133986653
1741877507.4866943,0,0,0,0,0,0,739257771,1118782301
1741877507.4962313,0,0,0,0,0,0,761736714,1119896123
1741877507.5062306,0,0,0,0,0,0,761737370,1119896159
1741877507.5169377,0,0,0,0,0,0,792408218,1111638623
1741877507.5275693,0,0,0,0,0,0,812790128,1094140166
1741877507.5385683,0,0,0,0,0,0,812790128,1094139947
1741877507.546169,0,0,0,0,0,0,857682918,1076838443
1741877507.561977,0,0,0,0,0,0,857683387,1066876860
1741877507.569975,0,0,0,0,0,0,876688827,1066876860
1741877507.5815685,0,0,0,0,0,0,907228902,1065566130
1741877507.5905693,0,0,0,0,0,0,907229173,1065566172
1741877507.597424,0,0,0,0,0,0,915159029,1062551516
1741877507.607427,0,0,0,0,0,0,912209819,1058029425
1741877507.6199114,0,0,0,0,0,0,912209859,1058029444
1741877507.6289752,0,0,0,0,0,0,932329411,1076182916
1741877507.6389718,0,0,0,0,0,0,912078974,1067794541
1741877507.6472538,0,0,0,0,0,0,912078724,1067794398
1741877507.6592538,0,0,0,0,0,0,913782660,1072578526
1741877507.667969,0,0,0,0,0,0,905983793,1073037299
1741877507.6846106,0,0,0,0,0,0,905983793,1073037263
1741877507.688608,0,0,0,0,0,0,907097783,1074020303
1741877507.6991131,0,0,0,0,0,0,897202034,1074020521
1741877507.7091124,0,0,0,0,0,0,897202034,1074020521
1741877507.721072,0,0,0,0,0,0,895563370,1074085988
1741877507.7285988,0,0,0,0,0,0,895563442,1074085932
1741877507.7415948,0,0,0,0,0,0,895563442,1070678060
1741877507.749312,0,0,0,0,0,0,908080881,1081360452
1741877507.7583082,0,0,0,0,0,0,908081089,1081360503
1741877507.7701387,0,0,0,0,0,0,913913793,1071988855
1741877507.7796214,0,0,0,0,0,0,906508201,1068974099
1741877507.7916217,0,0,0,0,0,0,906508135,1068974074
1741877507.8002102,0,0,0,0,0,0,925120359,1084964858
1741877507.8138855,0,0,0,0,0,0,913716964,1074544446
1741877507.819886,0,0,0,0,0,0,913717271,1074544820
1741877507.8336825,0,0,0,0,0,0,908212247,1066287284
1741877507.8426821,0,0,0,0,0,0,913061789,1073954921
1741877507.8505664,0,0,0,0,0,0,913061789,1073954921
1741877507.8629131,0,0,0,0,0,0,905262824,1071005650
1741877507.869913,0,0,0,0,0,0,905262945,1078739083
1741877507.8820245,0,0,0,0,0,0,910767969,1078739083
1741877507.8900235,0,0,0,0,0,0,896743145,1070284891
1741877507.9042158,0,0,0,0,0,0,896743200,1070284927
1741877507.9133983,0,0,0,0,0,0,901461792,1065042047
1741877507.920398,0,0,0,0,0,0,897595213,1075462278
1741877507.9306116,0,0,0,0,0,0,897595021,1075462238
1741877507.9406118,0,0,0,0,0,0,896415373,1077100638
1741877507.9513576,0,0,0,0,0,0,890910385,1074806981
1741877507.965047,0,0,0,0,0,0,890910421,1074807033
1741877507.9710464,0,0,0,0,0,0,897136341,1082474745
1741877507.986885,0,0,0,0,0,0,909129393,1089421463
1741877507.9928834,0,0,0,0,0,0,909129393,1089421427
1741877508.007502,0,0,0,0,0,0,883046067,1063141491
1741877508.011986,0,0,0,0,0,0,898709058,1082015747
1741877508.021981,0,0,0,0,0,0,898709058,1082015747
1741877508.0357313,0,0,0,0,0,0,892221209,1072840992
1741877508.0417302,0,0,0,0,0,0,892221141,1072840887
1741877508.0534523,0,0,0,0,0,0,914962133,1093615799
1741877508.0702252,0,0,0,0,0,0,908474165,1081032834
1741877508.0752254,0,0,0,0,0,0,908474332,1081032824
1741877508.0837028,0,0,0,0,0,0,912603100,1078280312
1741877508.0927036,0,0,0,0,0,0,926693560,1077887179
1741877508.1022947,0,0,0,0,0,0,926693480,1077887023
1741877508.11409,0,0,0,0,0,0,924268648,1070546991
1741877508.12309,0,0,0,0,0,0,942815332,1074609970
1741877508.1367145,0,0,0,0,0,0,942815867,1074610361
1741877508.1446922,0,0,0,0,0,0,940653179,1064321209
1741877508.1546867,0,0,0,0,0,0,956774884,1062092590
1741877508.1660702,0,0,0,0,0,0,956774884,1062092590
1741877508.1730664,0,0,0,0,0,0,970144813,1046953850
1741877508.1836612,0,0,0,0,0,0,970145257,1046953740
1741877508.1942368,0,0,0,0,0,0,1012219369,1048657676
1741877508.2075038,0,0,0,0,0,0,1041842095,1035943502
1741877508.2150698,0,0,0,0,0,0,1041842261,1035943301
1741877508.2280426,0,0,0,0,0,0,1055801429,1027554693
1741877508.2340682,0,0,0,0,0,0,1071792465,1027947939
1741877508.2440734,0,0,0,0,0,0,1071792401,1027947929
1741877508.2543907,0,0,0,0,0,0,1067073809,1020935577
1741877508.264557,0,0,0,0,0,0,1060913318,1022901729
1741877508.2745593,0,0,0,0,0,0,1060913057,1022901527
1741877508.284699,0,0,0,0,0,0,1059471265,1033977111
1741877508.2960074,0,0,0,0,0,0,1040006867,1032535367
1741877508.3069947,0,0,0,0,0,0,1040006867,1032535506
1741877508.3189583,0,0,0,0,0,0,1038827166,1043152338
1741877508.3259585,0,0,0,0,0,0,1023884784,1045511746
1741877508.3427925,0,0,0,0,0,0,1023884784,1045511746
1741877508.3453553,0,0,0,0,0,0,1009728892,1045773995
1741877508.3553507,0,0,0,0,0,0,1009728808,1045774188
1741877508.3660455,0,0,0,0,0,0,994131240,1055014764
1741877508.3760452,0,0,0,0,0,0,975190848,1050099391
1741877508.386604,0,0,0,0,0,0,975190910,1050099559
1741877508.39854,0,0,0,0,0,0,972045182,1059667815
1741877508.4109066,0,0,0,0,0,0,976436031,1065959269
1741877508.4169068,0,0,0,0,0,0,976435968,1065959264
1741877508.4299188,0,0,0,0,0,0,981089024,1065238368
1741877508.4467318,0,0,0,0,0,0,964115105,1058946884
1741877508.4507275,0,0,0,0,0,0,964115249,1058947032
1741877508.4617288,0,0,0,0,0,0,958610225,1054490584
1741877508.4787352,0,0,0,0,0,0,967523022,1067270017
1741877508.4787352,0,0,0,0,0,0,967523022,1067270017
1741877508.488727,0,0,0,0,0,0,973552086,1070612229
1741877508.5026171,0,0,0,0,0,0,973552348,1070612369
1741877508.5130475,0,0,0,0,0,0,953039580,1059143569
1741877508.518043,0,0,0,0,0,0,946289063,1055866710
1741877508.5280488,0,0,0,0,0,0,946288995,1055866732
1741877508.5400398,0,0,0,0,0,0,943405411,1062682476
1741877508.5480416,0,0,0,0,0,0,937179463,1070022676
1741877508.5640385,0,0,0,0,0,0,937179161,1070022594
1741877508.568036,0,0,0,0,0,0,932329497,1069498306
1741877508.5790362,0,0,0,0,0,0,927611143,1076510941
1741877508.5880356,0,0,0,0,0,0,927610741,1076510708
1741877508.5990412,0,0,0,0,0,0,916928373,1071923188
1741877508.6161065,0,0,0,0,0,0,909719617,1075200178
1741877508.6221063,0,0,0,0,0,0,909719617,1075200128
1741877508.6317086,0,0,0,0,0,0,908474275,1079328896
1741877508.6427073,0,0,0,0,0,0,908474456,1093419344
1741877508.6507087,0,0,0,0,0,0,929773656,1093419344
1741877508.6653187,0,0,0,0,0,0,906245810,1082081376
1741877508.6723182,0,0,0,0,0,0,906245755,1082081387
1741877508.6813004,0,0,0,0,0,0,898446971,1083654251
1741877508.6923006,0,0,0,0,0,0,891696742,1086013656
1741877508.6993792,0,0,0,0,0,0,891696524,1086013605
1741877508.7113802,0,0,0,0,0,0,887633292,1085161637
1741877508.7213774,0,0,0,0,0,0,874001679,1086144696
1741877508.7523875,0,0,0,0,0,0,874001754,1086144875
1741877508.7533863,0,0,0,0,0,0,865219930,1091584363
1741877508.757386,0,0,0,0,0,0,873542836,1094009128
1741877508.7603872,0,0,0,0,0,0,873542836,1094009285
1741877508.7780848,0,0,0,0,0,0,848835633,1090142661
1741877508.7850819,0,0,0,0,0,0,848835520,1105674555
1741877508.8020828,0,0,0,0,0,0,863515584,1105674555
1741877508.8070827,0,0,0,0,0,0,841102351,1087848886
1741877508.8160832,0,0,0,0,0,0,841102396,1087848694
1741877508.8210826,0,0,0,0,0,0,854078524,1086210294
1741877508.8319097,0,0,0,0,0,0,881014191,1086341321
1741877508.8449097,0,0,0,0,0,0,881014653,1086341208
1741877508.8559103,0,0,0,0,0,0,904214397,1078018136
1741877508.8659093,0,0,0,0,0,0,948320549,1067204442
1741877508.8709092,0,0,0,0,0,0,948320914,1067204501
1741877508.8849096,0,0,0,0,0,0,952253074,1053573013
1741877508.8949094,0,0,0,0,0,0,966933217,1052524247
1741877508.9029098,0,0,0,0,0,0,966933217,1052524224
1741877508.9149075,0,0,0,0,0,0,974469926,1054883520
1741877508.921914,0,0,0,0,0,0,970537798,1046494964
1741877508.935985,0,0,0,0,0,0,970537798,1046494964
1741877508.942337,0,0,0,0,0,0,964508358,1053441741
1741877508.9543405,0,0,0,0,0,0,964508195,1053441774
1741877508.9651265,0,0,0,0,0,0,963459619,1056390894
1741877508.9761336,0,0,0,0,0,0,949041609,1051410157
1741877508.9881303,0,0,0,0,0,0,949041562,1051410291
1741877508.9921257,0,0,0,0,0,0,946223514,1062682483
1741877509.0055454,0,0,0,0,0,0,958150891,1072643881
1741877509.013339,0,0,0,0,0,0,958151063,1072644087
1741877509.0233374,0,0,0,0,0,0,933116311,1060978679
1741877509.0330398,0,0,0,0,0,0,941177017,1067794329
1741877509.0454676,0,0,0,0,0,0,941177033,1067794346
1741877509.05746,0,0,0,0,0,0,927742153,1064124330
1741877509.0632129,0,0,0,0,0,0,938096858,1068842898
1741877509.07321,0,0,0,0,0,0,938096858,1068842898
1741877509.08388,0,0,0,0,0,0,941373635,1065959156
1741877509.0946524,0,0,0,0,0,0,941373757,1065959329
1741877509.103439,0,0,0,0,0,0,935409981,1057963937
1741877509.1155708,0,0,0,0,0,0,950417767,1066745684
1741877509.1265712,0,0,0,0,0,0,950417833,1066745732
1741877509.1341622,0,0,0,0,0,0,945043881,1061175172
1741877509.1461716,0,0,0,0,0,0,949959022,1060257496
1741877509.157109,0,0,0,0,0,0,949959157,1060257661
1741877509.1730845,0,0,0,0,0,0,954087925,1065500541
1741877509.1800878,0,0,0,0,0,0,946420143,1055342388
1741877509.1850834,0,0,0,0,0,0,946420365,1055342513
1741877509.1950877,0,0,0,0,0,0,959330957,1067270065
1741877509.205083,0,0,0,0,0,0,947665445,1053114255
1741877509.217208,0,0,0,0,0,0,947665445,1053114158
1741877509.2291348,0,0,0,0,0,0,953891318,1056063278
1741877509.237129,0,0,0,0,0,0,955333303,1056259926
1741877509.2455335,0,0,0,0,0,0,955333303,1056259926
1741877509.2585325,0,0,0,0,0,0,967785049,1067532026
1741877509.2672794,0,0,0,0,0,0,967785242,1067532278
1741877509.2777772,0,0,0,0,0,0,962673434,1063337974
1741877509.2864046,0,0,0,0,0,0,972962391,1064255246
1741877509.296491,0,0,0,0,0,0,972962549,1064255316
1741877509.3288877,0,0,0,0,0,0,967654133,1060650836
1741877509.3318853,0,0,0,0,0,0,963722089,1057832897
1741877509.3318853,0,0,0,0,0,0,963722019,1057832834
1741877509.3555996,0,0,0,0,0,0,968768291,1059864450
1741877509.3566046,0,0,0,0,0,0,973224772,1064058812
1741877509.359599,0,0,0,0,0,0,973224772,1064058777
1741877509.3733456,0,0,0,0,0,0,985611084,1069629337
1741877509.3798099,0,0,0,0,0,0,972503913,1063272322
1741877509.3868089,0,0,0,0,0,0,972503913,1063272322
1741877509.3984468,0,0,0,0,0,0,971651874,1058488238
