1742110759075136,3263,0,40611,0,,,,
1742110759081249,14953,0,27608,5069,8084,0,41177,0
1742110759100105,17655,0,31042,5219,4205,0,40681,0
1742110759118961,17513,0,30689,5188,5220,0,40957,0
1742110759137817,15710,0,28857,5115,,,,
1742110759146799,5891,0,40216,0,17134,0,30388,5121
1742110759161935,5937,0,40706,0,15586,0,28968,5108
1742110759177071,5132,0,41787,0,18654,0,31800,5221
1742110759192207,4293,0,40829,0,,,,
1742110759199750,16486,0,29708,5132,6881,0,41791,0
1742110759214606,16707,0,30776,5199,4843,0,40925,0
1742110759229462,15838,0,28955,5086,4019,0,41956,0
1742110759244318,16475,0,30779,5226,,,,
1742110759251795,6746,0,41145,0,17573,0,31673,5236
1742110759266939,5548,0,41261,0,14952,0,28219,5057
1742110759282083,4501,0,41654,0,17221,42,30961,5202
1742110759297227,4507,0,40867,0,,,,
1742110759305568,13896,0,27651,5089,5805,0,41818,0
1742110759326720,17239,0,31295,5232,4216,0,41022,0
1742110759347872,16858,0,30390,5170,5599,0,41440,0
1742110759369024,14822,0,28618,5147,,,,
1742110759378263,5448,0,40929,0,16148,0,29650,5155
1742110759388543,5773,0,41557,0,14027,0,28837,5183
1742110759398823,3736,0,41812,0,17605,7,31786,5267
1742110759409103,4329,0,41267,0,,,,
1742110759415157,15154,0,28956,5146,8699,0,41645,0
1742110759432581,16025,0,30560,5243,3488,0,40845,0
1742110759450005,13862,0,28269,5129,5859,0,41452,0
1742110759467429,15754,0,30866,5221,,,,
1742110759475902,5689,0,40873,0,17225,0,31322,5215
1742110759491326,4395,0,40749,0,13863,0,27993,5082
1742110759506750,5088,0,41114,0,16274,6,30610,5214
1742110759522174,4144,0,41359,0,,,,
1742110759529822,13200,0,27288,5078,6585,0,41202,0
1742110759544710,17241,0,31463,5213,4805,0,41222,0
1742110759559598,16785,0,30399,5170,3632,0,41143,0
1742110759574486,15733,6,29125,5091,,,,
1742110759582035,7887,0,40886,0,16832,0,29798,5088
1742110759597747,5516,0,41436,0,15011,0,29066,5158
1742110759613459,4033,0,41401,0,18590,0,31859,5215
1742110759629171,4258,0,40658,0,,,,
1742110759637464,16546,0,29431,5101,6345,0,41203,0
1742110759656608,17377,0,30850,5155,3023,0,39916,0
1742110759675752,15508,37,28418,5030,5898,0,41706,0
1742110759694896,16859,0,30818,5230,,,,
1742110759703508,6114,0,41257,0,18467,0,31178,5178
1742110759714932,5768,0,40761,0,15726,0,28137,5040
1742110759726356,4033,0,41325,0,17863,1,30766,5163
1742110759737780,3519,0,40830,0,,,,
1742110759744368,15199,0,28169,5055,8193,0,41897,0
1742110759762648,18116,0,31311,5212,3647,0,41042,0
1742110759780928,17239,0,30272,5146,4897,0,41197,0
1742110759799208,16205,0,29365,5131,,,,
1742110759808145,5786,0,40726,0,16839,13,29731,5093
1742110759824713,4275,0,41706,0,15378,0,29437,5164
1742110759841281,4695,0,41473,0,18485,0,32039,5200
1742110759857849,3536,0,40645,0,,,,
1742110759865759,16734,0,29477,5101,7753,0,41901,0
1742110759879183,17115,0,30855,5200,4426,0,40176,0
1742110759892607,15713,7,28427,5041,3511,0,39601,0
1742110759906031,17760,0,31256,5195,,,,
1742110759913120,7854,0,40266,0,18609,0,31538,5185
1742110759929400,4638,0,39393,0,15815,0,28622,5091
1742110759945680,3773,0,40199,0,17907,4,30941,5206
1742110759961960,4682,0,39749,0,,,,
1742110759970288,15359,0,28372,5089,6272,0,40752,0
1742110759988000,18519,0,31795,5256,2825,0,39495,0
1742110760005712,17288,0,30330,5125,5440,0,40540,0
1742110760023424,16190,0,29349,5135,,,,
1742110760031567,6242,0,39581,0,16159,10,29141,5146
1742110760043567,5667,0,40578,0,15934,0,29802,5229
1742110760055567,4012,0,40155,0,18962,0,32479,5237
1742110760067567,3547,0,39237,0,,,,
1742110760074353,16063,0,29299,5118,8166,0,39887,0
1742110760092641,17571,0,31196,5204,4209,0,40003,0
1742110760110929,14212,0,27791,5079,5195,0,40739,0
1742110760129217,16544,0,31201,5253,,,,
1742110760137957,5126,0,39868,0,17276,0,30909,5231
1742110760152805,5374,0,40526,0,14226,0,28216,5084
1742110760167653,4915,0,40195,0,15687,0,30023,5140
1742110760182501,3544,0,40514,0,,,,
1742110760189895,13434,0,27741,5059,7648,0,41242,0
1742110760204463,16949,0,31533,5204,4470,0,40316,0
1742110760219031,15138,0,29449,5114,4336,0,41432,0
1742110760233599,14882,0,29305,5103,,,,
1742110760241137,7286,0,40249,0,15074,0,28960,5073
1742110760257737,5217,0,40245,0,14927,0,29721,5238
1742110760274337,4675,0,40796,0,17930,0,31480,5199
1742110760290937,4122,0,39777,0,,,,
1742110760299354,14990,0,28433,5049,6075,0,40646,0
1742110760316778,17559,37,30877,5179,3257,0,40018,0
1742110760334202,14465,0,28024,5032,5552,0,41064,0
1742110760351626,17433,0,31155,5204,,,,
1742110760359758,6463,0,40846,0,18386,0,31148,5120
1742110760372326,5462,0,40265,0,15924,0,28487,5034
1742110760384894,4499,0,40930,0,17352,0,30073,5132
1742110760397462,2963,0,40046,0,,,,
1742110760404426,15146,0,28507,5068,8741,0,41006,0
1742110760422426,18964,7,31813,5175,4854,0,40991,0
1742110760440426,17175,0,29895,5080,5337,0,40790,0
1742110760458426,16894,0,29980,5127,,,,
1742110760467082,6212,0,39886,0,16625,0,29207,5056
1742110760482322,4553,0,40409,0,16417,0,30023,5164
1742110760497562,5118,0,40252,0,19380,0,31891,5160
1742110760512802,3530,0,40195,0,,,,
1742110760520436,16309,0,28741,5010,6859,0,40718,0
1742110760535572,18718,0,31560,5132,4702,0,39563,0
1742110760550708,15440,0,27811,4979,3827,0,40411,0
1742110760565844,18188,0,31302,5159,,,,
1742110760573323,7145,0,39789,0,17928,3,31004,5107
1742110760587603,5340,0,40235,0,16134,0,28643,5023
1742110760601883,4532,0,39885,0,17202,0,30361,5100
1742110760616163,4393,0,40218,0,,,,
1742110760623959,15169,0,28390,5049,5691,0,40136,0
1742110760643383,19853,0,32263,5187,3679,0,39459,0
1742110760662807,17030,0,29910,5074,5220,0,40016,0
1742110760682231,17367,0,30588,5127,,,,
1742110760691268,5575,0,39624,0,16059,0,28764,5015
1742110760705268,5217,0,40280,0,16180,0,30230,5155
1742110760719268,3713,0,39910,0,19020,0,31998,5141
1742110760733268,3694,0,40098,0,,,,
1742110760741022,15585,0,28503,5027,7777,0,40103,0
1742110760761022,18239,10,31280,5131,4065,0,40183,0
1742110760781022,14831,0,27804,4978,5557,0,41039,0
1742110760801022,17717,0,31524,5192,,,,
1742110760810103,6268,0,40155,0,17549,4,30335,5118
1742110760822671,4396,0,40905,0,15690,0,28917,5084
1742110760835239,5518,0,40542,0,16794,0,30246,5133
1742110760847807,4040,0,41153,0,,,,
1742110760854295,15028,0,29031,5134,8136,0,41643,0
1742110760868287,17890,0,31818,5197,4054,0,39926,0
1742110760882279,16067,0,29524,5097,4236,0,40863,0
1742110760896271,16879,0,30994,5138,,,,
1742110760903339,7441,0,39777,0,14954,0,28800,5048
1742110760917803,5294,0,40770,0,16027,0,30676,5224
1742110760932267,5317,0,41410,0,17235,0,31560,5196
1742110760946731,3867,0,40292,0,,,,
1742110760954547,14481,0,28358,5046,5820,0,40626,0
1742110760973571,16749,5,30949,5171,4096,0,40105,0
1742110760992595,14057,0,27976,5030,5524,0,41362,0
1742110761011619,17732,0,31724,5236,,,,
1742110761020240,5816,0,40742,0,17402,3,30898,5136
1742110761031944,5877,0,41077,0,16134,0,29167,5095
1742110761043648,3637,0,40519,0,17207,0,29998,5092
1742110761055352,3533,0,40885,0,,,,
1742110761062050,15697,0,29243,5138,8286,0,40967,0
1742110761080330,18664,19,31782,5192,3778,0,40552,0
1742110761098610,16906,0,29502,5104,5654,0,41009,0
1742110761116890,17716,0,30933,5178,,,,
1742110761125654,5977,0,40195,0,16302,8,28719,5083
1742110761140790,4775,0,41006,0,17846,3,31136,5209
1742110761155926,5626,0,41235,0,18765,0,31511,5187
1742110761171062,3637,0,40753,0,,,,
1742110761178600,15679,0,28218,5062,8298,0,41298,0
1742110761193456,18228,9,30933,5169,3912,0,40310,0
1742110761208312,15917,0,28448,5070,3694,0,41105,0
1742110761223168,18710,0,31767,5222,,,,
1742110761230657,7447,0,40307,0,18093,0,30650,5135
1742110761245793,5032,0,41095,0,16518,0,29175,5099
1742110761260929,4455,0,40527,0,17286,0,30100,5102
1742110761276065,4471,0,41347,0,,,,
1742110761284186,16161,0,29763,5201,6101,0,41179,0
1742110761303610,19770,14,32206,5215,3691,0,40223,0
1742110761323034,16549,0,29281,5065,5162,0,41037,0
1742110761342458,18255,0,31419,5182,,,,
1742110761351073,5432,0,40345,0,15652,0,28473,5065
1742110761361641,5208,0,41014,0,17614,0,31115,5180
1742110761372209,3434,0,40230,0,18667,0,31444,5149
1742110761382777,3663,0,40083,0,,,,
1742110761389326,16133,0,28810,5028,7795,0,40095,0
1742110761409894,18018,2,30804,5147,4256,0,40816,0
1742110761430462,15248,0,28431,5027,5515,0,40772,0
1742110761451030,18399,0,31798,5193,,,,
1742110761460433,5141,0,40015,0,17002,0,29765,5096
1742110761473857,4924,0,40927,0,16875,0,30005,5112
1742110761487281,4685,0,40489,0,16239,0,29467,5070
1742110761500705,4460,0,40842,0,,,,
1742110761508073,15409,0,29704,5199,6280,0,40824,0
1742110761526641,18303,0,32032,5183,4928,0,40619,0
1742110761545209,16279,0,29378,5075,4649,0,41586,0
1742110761563777,17461,0,31150,5168,,,,
1742110761572312,7570,0,40157,0,14625,0,28070,5043
1742110761584888,5777,0,40834,0,17014,0,31122,5228
1742110761597464,4014,0,40080,0,17165,13,30990,5156
1742110761610040,4780,0,40394,0,,,,
1742110761617492,14570,0,28140,5045,5875,0,40458,0
1742110761639204,16605,0,30684,5167,3684,0,40568,0
1742110761660916,14069,0,28572,5095,6403,0,40843,0
1742110761682628,17392,13,31856,5257,,,,
1742110761691820,6660,0,39815,0,16282,0,29985,5172
1742110761700100,6694,0,40403,0,16105,0,30047,5195
1742110761708380,3779,0,39906,0,15881,3,29479,5142
1742110761716660,4066,0,40500,0,,,,
1742110761722248,16370,0,30483,5242,8138,0,39699,0
1742110761741960,18188,12,31573,5217,4351,0,39511,0
1742110761761672,16021,0,28709,5071,5253,0,39944,0
1742110761781384,17593,0,30973,5143,,,,
1742110761790808,5799,0,39346,0,15620,0,28134,4998
1742110761807016,5104,0,40377,0,17746,0,31207,5183
1742110761823224,4331,0,40004,0,18165,0,30665,5110
1742110761839432,3905,0,40435,0,,,,
1742110761847051,16008,0,28691,5042,6652,0,40313,0
1742110761859331,17637,0,30563,5095,4598,0,40234,0
1742110761871611,15949,0,29093,5061,3513,0,40594,0
1742110761883891,19522,0,32258,5197,,,,
1742110761890395,6518,0,39663,0,17927,0,30073,5066
1742110761905539,5651,0,40443,0,17591,0,30596,5137
1742110761920683,3619,0,39378,0,16979,19,29197,5056
1742110761935827,4859,0,40349,0,,,,
1742110761943882,16684,0,30229,5166,6135,0,40690,0
1742110761962730,18875,0,31489,5151,3825,0,40205,0
1742110761981578,16021,0,28946,5039,5330,0,40533,0
1742110762000426,18065,0,31117,5142,,,,
1742110762008856,5465,0,39997,0,15301,0,28180,5013
1742110762019712,4898,0,40812,0,17817,0,31614,5183
1742110762030568,3636,0,40574,0,17843,0,30977,5149
1742110762041424,3386,0,40393,0,,,,
1742110762047888,16689,0,29311,5066,8188,0,40472,0
1742110762067032,17510,0,30392,5086,3775,0,40966,0
1742110762086176,14939,0,28657,5119,4827,0,40814,0
1742110762105320,19196,0,32004,5188,,,,
1742110762114581,5648,0,40480,0,16896,0,29807,5105
1742110762131149,5584,0,41603,0,17461,0,31111,5196
1742110762147717,4940,0,40078,0,16037,0,29238,5088
1742110762164285,3505,0,41171,0,,,,
1742110762172394,16928,0,31216,5214,7581,0,41704,0
1742110762187538,17843,15,31954,5201,4565,0,40841,0
1742110762202682,14586,0,27994,5059,4226,0,41575,0
1742110762217826,17246,0,31062,5188,,,,
1742110762225302,8031,0,40815,0,14564,0,28072,5074
1742110762239582,4664,0,41129,0,17266,0,31560,5268
1742110762253862,4578,0,40840,0,17122,0,30995,5219
1742110762268142,3389,0,40941,0,,,,
1742110762275830,14976,0,29093,5139,6029,0,40965,0
1742110762294398,15598,0,29705,5171,4366,0,41315,0
1742110762312966,14460,0,29397,5141,4973,0,40746,0
1742110762331534,17919,0,32029,5215,,,,
1742110762340042,5986,0,39610,0,15910,0,29519,5106
1742110762352338,5731,0,40604,0,16114,0,30582,5204
1742110762364634,3847,0,39828,0,14544,0,28457,5045
1742110762376930,3802,0,40690,0,,,,
1742110762383799,15441,0,30763,5219,7765,0,39934,0
1742110762401799,17160,0,31252,5165,3412,0,40030,0
1742110762419799,14072,0,28261,5035,4805,0,39969,0
1742110762437799,16238,0,30839,5141,,,,
1742110762446348,5982,0,40091,0,13423,0,28011,5051
1742110762460628,4897,0,40368,0,16401,0,31291,5231
1742110762474908,5396,0,40095,0,15500,0,30216,5146
1742110762489188,3616,0,39696,0,,,,
1742110762496569,15085,0,29421,5132,7440,0,39495,0
1742110762512561,16763,0,30318,5146,4236,0,39878,0
1742110762528553,15216,0,29699,5196,3914,0,40025,0
1742110762544545,18908,0,32561,5231,,,,
1742110762552370,8411,0,39577,0,16274,0,29259,5117
1742110762566898,4496,0,39753,0,17247,0,30830,5181
1742110762581426,4878,0,38903,0,14942,0,28048,4997
1742110762595954,3219,0,40031,0,,,,
1742110762603728,17119,4,30934,5202,5705,0,39442,0
1742110762622296,18245,0,31334,5131,4376,0,39129,0
1742110762640864,15371,0,28161,5056,4982,0,39616,0
1742110762659432,18282,0,31234,5136,,,,
1742110762667811,5608,0,39786,0,15633,0,28159,5030
1742110762678947,5893,0,40098,0,18355,0,31631,5203
1742110762690083,3332,0,39506,0,17459,0,30389,5101
1742110762701219,3379,0,39587,0,,,,
1742110762707755,16333,0,29747,5078,7307,0,38207,0
1742110762726611,17262,0,29847,5060,3101,0,38316,0
1742110762745467,16513,0,30019,5110,4980,0,38685,0
1742110762764323,19563,0,32550,5152,,,,
1742110762773378,5624,0,38508,0,17291,0,29668,5097
1742110762789090,4556,0,39933,0,18450,4,31424,5178
1742110762804802,5628,0,39299,0,15891,0,28467,5046
1742110762820514,3618,0,40002,0,,,,
1742110762828263,17690,2,30939,5196,7457,0,39413,0
1742110762843119,18758,0,31329,5160,3068,0,38901,0
1742110762857975,15788,0,28423,5036,3587,0,39220,0
1742110762872831,17853,0,30564,5110,,,,
1742110762880338,8506,0,39548,0,15034,0,28709,5052
1742110762895762,4873,0,39819,0,18531,0,31618,5162
1742110762911186,4599,0,38862,0,17165,0,30131,5067
1742110762926610,3604,0,39613,0,,,,
1742110762934689,16600,0,29805,5088,6258,0,39408,0
1742110762952993,17304,0,29512,5077,4957,0,39538,0
1742110762971297,15563,0,29647,5172,4064,0,38874,0
1742110762989601,18673,0,31776,5182,,,,
1742110762998142,6077,0,38971,0,15487,0,28724,5014
1742110763011462,5976,0,40242,0,17773,0,31183,5148
1742110763024782,3754,0,39164,0,14336,0,27410,4993
1742110763038102,3796,0,39862,0,,,,
1742110763045432,17146,0,31180,5175,7967,0,40170,0
1742110763064000,17595,0,30775,5157,3963,0,39461,0
1742110763082568,15295,0,28806,5068,5078,0,38469,0
1742110763101136,17616,0,31001,5160,,,,
1742110763109959,5527,0,39169,0,15227,0,28937,5118
1742110763124815,4985,0,40055,0,18337,0,32023,5225
1742110763139671,5864,0,39104,0,16091,0,29710,5146
1742110763154527,4230,0,40098,0,,,,
1742110763161936,15905,0,30270,5176,7384,0,39150,0
1742110763176464,15933,0,29390,5101,4006,0,39828,0
1742110763190992,15889,0,30411,5176,3856,0,39657,0
1742110763205520,18390,0,32014,5160,,,,
1742110763212719,7249,0,39023,0,15016,0,28810,5009
1742110763226719,4068,0,39365,0,17680,0,31294,5142
1742110763240719,4768,0,39010,0,14463,0,28069,5011
1742110763254719,3970,0,40080,0,,,,
1742110763262689,17701,0,31201,5166,6094,0,39884,0
1742110763284401,17931,0,31155,5160,4052,0,39259,0
1742110763306113,15511,0,28990,5016,4781,0,38583,0
1742110763327825,18156,0,30560,5120,,,,
1742110763337191,6297,0,39308,0,16426,0,29164,5116
1742110763346903,5285,0,39828,0,19463,0,32167,5166
1742110763356615,3350,0,38787,0,17307,0,29728,5038
1742110763366327,4703,0,39832,0,,,,
1742110763372245,17840,0,30692,5121,8184,0,38581,0
1742110763390237,16607,0,29132,5018,4139,0,40109,0
1742110763408229,17065,0,30533,5171,6135,0,39640,0
1742110763426221,19456,0,31823,5116,,,,
1742110763434883,5598,0,38769,0,16934,0,28754,4991
1742110763450019,3951,0,39531,0,18645,8,31367,5083
1742110763465155,5150,0,38861,0,15703,0,28493,4951
1742110763480291,3401,0,39308,0,,,,
1742110763487753,18704,0,31475,5145,6929,0,39096,0
1742110763502041,18090,3,30517,5078,3510,0,39217,0
1742110763516329,16396,0,29038,5015,3917,0,39487,0
1742110763530617,17544,0,30088,5032,,,,
1742110763537912,7579,0,39339,0,16353,0,29237,5138
1742110763553336,4842,0,39128,0,20031,0,32615,5181
1742110763568760,4865,0,38100,0,16902,0,29692,5097
1742110763584184,3787,0,39457,0,,,,
1742110763592299,17920,0,30849,5186,5392,0,38523,0
1742110763610867,16466,0,28751,5025,3958,0,39312,0
1742110763629435,17157,0,30756,5158,4955,0,39353,0
1742110763648003,18681,0,31476,5106,,,,
1742110763656412,5832,0,38701,0,15613,0,28497,5018
1742110763667836,5250,0,38917,0,17993,0,30869,5172
1742110763679260,3307,0,38865,0,15228,0,28147,5056
1742110763690684,4068,0,39852,0,,,,
1742110763697343,18476,0,31587,5210,7146,0,38860,0
1742110763716143,18061,0,30827,5161,2762,0,39029,0
1742110763734943,16071,2,29065,5103,4830,0,38983,0
1742110763753743,16863,0,29896,5079,,,,
1742110763762814,5490,0,39835,0,15588,0,29583,5149
1742110763778806,3863,0,40028,0,18306,0,31640,5182
1742110763794798,4824,0,39141,0,15682,0,29195,5065
1742110763810790,4013,0,40077,0,,,,
1742110763818684,17185,0,30982,5165,7716,0,39294,0
1742110763833828,14468,13,28440,5028,3414,0,39990,0
1742110763848972,16258,0,30588,5187,3256,0,38959,0
1742110763864116,18041,0,31962,5216,,,,
1742110763871676,8099,0,39850,0,15188,0,28670,5092
1742110763886524,4072,0,39071,0,17515,0,30926,5178
1742110763901372,4713,0,39190,0,15085,0,28148,5082
1742110763916220,3713,0,40007,0,,,,
1742110763924089,18114,0,31592,5216,5502,0,39215,0
1742110763942377,17363,0,30637,5124,4671,0,40122,0
1742110763960665,16555,0,29367,5096,4463,0,38528,0
1742110763978953,16982,0,29676,5103,,,,
1742110763987206,5521,0,39665,0,15409,0,29202,5146
1742110763998350,6303,0,40140,0,19051,3,31973,5161
1742110764009494,3069,0,38746,0,16757,0,29130,5067
1742110764020638,3243,0,39362,0,,,,
1742110764027283,18804,0,31139,5183,8189,0,38819,0
1742110764046995,15624,0,28301,5029,3614,0,39982,0
1742110764066707,18184,0,31215,5202,4515,0,39156,0
1742110764086419,19464,0,31701,5157,,,,
1742110764095673,5445,0,38862,0,16410,0,28617,5036
1742110764110529,3350,0,38493,0,18372,1,30796,5100
1742110764125385,5007,0,39405,0,15570,0,28370,5056
1742110764140241,4118,0,40016,0,,,,
1742110764147705,19488,0,32118,5203,7194,0,39246,0
1742110764162649,17771,0,30163,5074,4107,0,39967,0
1742110764177593,17365,0,30192,5082,3208,0,38644,0
1742110764192537,17110,4,29485,5075,,,,
1742110764199995,8066,0,39899,0,17272,0,30244,5134
1742110764214779,5152,0,39260,0,19205,0,31874,5131
1742110764229563,4323,0,39259,0,16417,0,28862,5022
1742110764244347,4079,0,39952,0,,,,
1742110764252254,18428,0,31238,5124,5929,0,38852,0
1742110764271110,15959,0,28501,5001,4572,0,39382,0
1742110764289966,18594,1,31676,5225,5072,0,38940,0
1742110764308822,18766,0,31566,5200,,,,
1742110764317313,6182,0,38603,0,16579,0,28890,5056
1742110764328505,5812,0,38796,0,17955,0,30895,5125
1742110764339697,3009,0,38747,0,15942,0,29283,5120
1742110764350889,3643,0,39849,0,,,,
1742110764357463,19625,4,32541,5255,8340,0,39120,0
1742110764376319,16529,0,29744,5120,3162,0,39538,0
1742110764395175,16940,0,30316,5177,5120,0,38935,0
1742110764414031,15874,0,28921,5061,,,,
1742110764423366,6008,0,39871,0,16066,12,30263,5173
1742110764441358,4781,0,40131,0,18165,0,31614,5141
1742110764459350,5524,0,39429,0,15142,0,28615,5017
1742110764477342,3936,0,40250,0,,,,
1742110764485556,17461,0,31045,5151,7166,0,39548,0
1742110764497268,14086,0,27989,5014,3833,0,40161,0
1742110764508980,16861,0,30961,5201,3631,0,40044,0
1742110764520692,16580,17,30562,5177,,,,
1742110764527140,8024,0,39962,0,14184,0,28305,5060
1742110764543420,5459,0,39643,0,16199,11,30163,5162
1742110764559700,4557,0,40087,0,14324,0,28783,5136
1742110764575980,4252,0,40399,0,,,,
1742110764584389,17471,0,31423,5196,5461,0,39130,0
1742110764602669,16048,0,29574,5087,4127,0,39891,0
1742110764620949,16515,0,30495,5155,5451,0,38991,0
1742110764639229,15651,11,28969,5116,,,,
1742110764647641,5808,0,39539,0,16899,8,30560,5180
1742110764659921,5550,0,39393,0,19355,0,32117,5221
1742110764672201,2989,0,38801,0,15841,0,28416,5079
1742110764684481,3806,0,39766,0,,,,
1742110764691417,18456,0,31161,5168,8007,0,38625,0
1742110764709985,16031,0,28518,5038,3695,0,39738,0
1742110764728553,18749,0,31446,5169,4777,0,39593,0
1742110764747121,18684,0,30852,5081,,,,
1742110764755917,5931,0,39749,0,16927,0,29216,5024
1742110764770485,5052,0,39208,0,17936,0,30377,5040
1742110764785053,4824,0,39680,0,16057,0,29006,5071
1742110764799621,3322,0,39584,0,,,,
1742110764806980,19452,6,31787,5135,7553,0,38880,0
1742110764822124,16775,0,29679,5033,4233,0,39220,0
1742110764837268,18210,0,31107,5125,3099,0,38501,0
1742110764852412,16725,8,29050,5002,,,,
1742110764860282,7388,0,39267,0,17405,0,31056,5194
1742110764877706,4881,0,38955,0,19621,11,32018,5182
