Timestamp,CH1_SLOTA,CH2_SLOTA,CH3_SLOTA,CH4_SLOTA,CH1_SLOTB,CH2_SLOTB,CH3_SLOTB,CH4_SLOTB
7059508,211877888,27394048,3235,1136,1451753472,1611399168,5386,39160
7065553,211877888,27394048,3235,1136,1451753472,1611399168,5386,39160
7072997,211877888,27394048,3235,1136,1449132032,1610219520,5386,39160
7080164,213778432,28573696,3250,1175,1449132032,1610219520,5344,39115
7085879,213778432,28573696,3250,1175,1449132032,1610219520,5344,39115
7093440,213778432,28573696,3250,1175,1449132032,1610219520,5344,39115
7100155,213778432,28573696,3250,1175,1449132032,1610219520,5344,39115
7107481,211812352,26476544,3213,1153,1447821312,1610219520,5376,39089
7113617,211812352,26476544,3213,1153,1447821312,1610219520,5376,39089
7119676,211812352,26476544,3213,1153,1447821312,1610219520,5376,39089
7130392,211812352,26476544,3213,1153,1447821312,1610219520,5376,39089
7133583,211812352,26476544,3213,1153,1447821312,1610219520,5376,39089
7142627,212860928,30146560,3257,1160,1450704896,1613168640,5428,39126
7149348,212860928,30146560,3257,1160,1450704896,1613168640,5428,39126
7158550,212860928,30146560,3257,1160,1450704896,1613168640,5428,39126
7161196,212860928,30146560,3257,1160,1450704896,1613168640,5428,39126
7168771,212860928,30146560,3257,1160,1450704896,1613168640,5428,39126
7173879,212992000,30867456,3253,1175,1453195264,1614217216,5410,39185
7180615,212992000,30867456,3253,1175,1453195264,1614217216,5410,39185
7188687,212992000,30867456,3253,1175,1453195264,1614217216,5410,39185
7194214,212992000,30867456,3253,1175,1453195264,1614217216,5410,39185
7200864,212992000,30867456,3253,1175,1453195264,1610809344,5410,39185
7208889,211812352,27721728,3226,1139,1448017920,1610809344,5369,39146
7214407,211812352,27721728,3226,1139,1448017920,1610809344,5369,39146
7221070,211812352,27721728,3226,1139,1448017920,1610809344,5369,39146
7227936,211812352,27721728,3226,1139,1448017920,1610809344,5369,39146
7234908,211550208,28901376,3228,1126,1447362560,1609629696,5341,39096
7244472,211550208,28901376,3228,1126,1447362560,1609629696,5341,39096
7249235,211550208,28901376,3228,1126,1447362560,1609629696,5341,39096
7255331,211550208,28901376,3228,1126,1447362560,1609629696,5341,39096
7262791,211550208,28901376,3228,1126,1447362560,1609629696,5341,39096
7268790,214433792,28442624,3252,1175,1447755776,1610022912,5340,39068
7275352,214433792,28442624,3252,1175,1447755776,1610022912,5340,39068
7282327,214433792,28442624,3252,1175,1447755776,1610022912,5340,39068
7289008,214433792,28442624,3252,1175,1447755776,1610022912,5340,39068
7295771,214433792,28442624,3252,1175,1447755776,1610022912,5340,39068
7302539,215416832,28114944,3270,1167,1454768128,1614020608,5433,39164
7312808,215416832,28114944,3270,1167,1454768128,1614020608,5433,39164
7317948,215416832,28114944,3270,1167,1454768128,1614020608,5433,39164
7322852,215416832,28114944,3270,1167,1454768128,1614020608,5433,39164
7334285,215416832,28114944,3270,1167,1454768128,1610350592,5433,39164
7336552,216727552,31457280,3319,1199,1447624704,1610350592,5352,39114
7348796,216727552,31457280,3319,1199,1447624704,1610350592,5352,39114
7350036,216727552,31457280,3319,1199,1447624704,1610350592,5352,39114
7362080,216727552,31457280,3319,1199,1447624704,1610350592,5352,39114
7365278,216530944,33095680,3283,1193,1447231488,1609891840,5352,39124
7371375,216530944,33095680,3283,1193,1447231488,1609891840,5352,39124
7378133,216530944,33095680,3283,1193,1447231488,1609891840,5352,39124
7384868,216530944,33095680,3283,1193,1447231488,1609891840,5352,39124
7391446,216530944,33095680,3283,1193,1447231488,1609891840,5352,39124
7398399,212467712,27656192,3243,1148,1446248448,1608318976,5317,39068
7405090,212467712,27656192,3243,1148,1446248448,1608318976,5317,39068
7410910,212467712,27656192,3243,1148,1446248448,1608318976,5317,39068
7429772,212467712,27656192,3243,1148,1446248448,1608318976,5317,39068
7429975,212467712,27656192,3243,1148,1446248448,1608318976,5317,39068
7431428,208142336,26214400,3127,1082,1454440448,1616183296,5454,39182
7438243,208142336,26214400,3127,1082,1454440448,1616183296,5454,39182
7451131,208142336,26214400,3127,1082,1454440448,1616183296,5454,39182
7452486,208142336,26214400,3127,1082,1454440448,1616183296,5454,39182
7461278,208142336,26214400,3127,1082,1448476672,1609957376,5454,39127
7466036,214499328,32112640,3241,1175,1448476672,1609957376,5360,39127
7472335,214499328,32112640,3241,1175,1448476672,1609957376,5360,39127
7480029,214499328,32112640,3241,1175,1448476672,1609957376,5360,39127
7485921,214499328,32112640,3241,1175,1448476672,1609957376,5360,39127
7492462,215744512,30015488,3261,1188,1449787392,1610743808,5375,39143
7501947,215744512,30015488,3261,1188,1449787392,1610743808,5375,39143
7506062,215744512,30015488,3261,1188,1449787392,1610743808,5375,39143
7512800,215744512,30015488,3261,1188,1449787392,1610743808,5375,39143
7520434,215744512,30015488,3261,1188,1449787392,1610743808,5375,39143
7527513,212664320,29294592,3239,1168,1454637056,1615790080,5486,39211
7534844,212664320,29294592,3239,1168,1454637056,1615790080,5486,39211
7540841,212664320,29294592,3239,1168,1454637056,1615790080,5486,39211
7550164,212664320,29294592,3239,1168,1454637056,1615790080,5486,39211
7553865,212664320,29294592,3239,1168,1454637056,1615790080,5486,39211
7564235,203751424,23461888,3080,1043,1453129728,1613889536,5427,39165
7567479,203751424,23461888,3080,1043,1453129728,1613889536,5427,39165
7574143,203751424,23461888,3080,1043,1453129728,1613889536,5427,39165
7580942,203751424,23461888,3080,1043,1453129728,1613889536,5427,39165
7587724,214237184,30343168,3080,1043,1447690240,1610481664,5356,39067
7595334,214237184,30343168,3276,1188,1447690240,1610481664,5356,39067
7603712,214237184,30343168,3276,1188,1447690240,1610481664,5356,39067
7608885,214237184,30343168,3276,1188,1447690240,1610481664,5356,39067
7614797,214237184,30343168,3276,1188,1447690240,1610481664,5356,39067
7621495,213581824,29032448,3261,1161,1449590784,1611726848,5417,39126
7628311,213581824,29032448,3261,1161,1449590784,1611726848,5417,39126
7636555,213581824,29032448,3261,1161,1449590784,1611726848,5417,39126
7642364,213581824,29032448,3261,1161,1449590784,1611726848,5417,39126
7655186,213581824,29032448,3261,1161,1449590784,1611726848,5417,39126
7657238,216203264,30932992,3313,1212,1450377216,1610612736,5409,39160
7662504,216203264,30932992,3313,1212,1450377216,1610612736,5409,39160
7670942,216203264,30932992,3313,1212,1450377216,1610612736,5409,39160
7676734,216203264,30932992,3313,1212,1450377216,1610612736,5409,39160
7682821,216203264,30932992,3313,1212,1450377216,1610612736,5409,39160
7689810,215351296,29884416,3305,1209,1452081152,1612447744,5458,39147
7696649,215351296,29884416,3305,1209,1452081152,1612447744,5458,39147
7705734,215351296,29884416,3305,1209,1452081152,1612447744,5458,39147
7709994,215351296,29884416,3305,1209,1452081152,1612447744,5458,39147
7717722,206438400,24379392,3141,1088,1447100416,1609629696,5380,39112
7724440,206438400,24379392,3141,1088,1447100416,1609629696,5380,39112
7730347,206438400,24379392,3141,1088,1447100416,1609629696,5380,39112
7739645,206438400,24379392,3141,1088,1447100416,1609629696,5380,39112
7746774,206438400,24379392,3141,1088,1447100416,1609629696,5380,39112
7754928,215023616,30015488,3256,1164,1452081152,1614282752,5437,39180
7757616,215023616,30015488,3256,1164,1452081152,1614282752,5437,39180
7764727,215023616,30015488,3256,1164,1452081152,1614282752,5437,39180
7775632,215023616,30015488,3256,1164,1452081152,1614282752,5437,39180
7778127,215023616,30015488,3256,1164,1452081152,1614282752,5437,39180
7784959,210305024,27000832,3189,1088,1452212224,1614544896,5477,39179
7792221,210305024,27000832,3189,1088,1452212224,1614544896,5477,39179
7798764,210305024,27000832,3189,1088,1452212224,1614544896,5477,39179
7808123,210305024,27000832,3189,1088,1452212224,1614544896,5477,39179
7812587,210305024,27000832,3189,1088,1452212224,1614544896,5477,39179
7819443,212795392,29753344,3271,1169,1445920768,1607663616,5353,39083
7826114,212795392,29753344,3271,1169,1445920768,1607663616,5353,39083
7832291,212795392,29753344,3271,1169,1445920768,1607663616,5353,39083
7842325,212795392,29753344,3271,1169,1445920768,1607663616,5353,39083
7846345,213254144,27066368,3222,1151,1451950080,1612840960,5428,39146
7857396,213254144,27066368,3222,1151,1451950080,1612840960,5428,39146
7860668,213254144,27066368,3222,1151,1451950080,1612840960,5428,39146
7867169,213254144,27066368,3222,1151,1451950080,1612840960,5428,39146
7875689,213254144,27066368,3222,1151,1451950080,1612840960,5428,39146
7881028,213385216,28704768,3247,1135,1454964736,1615724544,5445,39164
7886894,213385216,28704768,3247,1135,1454964736,1615724544,5445,39164
7894476,213385216,28704768,3247,1135,1454964736,1615724544,5445,39164
7900444,213385216,28704768,3247,1135,1454964736,1615724544,5445,39164
7909961,213385216,28704768,3247,1135,1454964736,1615724544,5445,39164
7914108,217907200,30539776,3259,1190,1452277760,1614020608,5445,39178
7921568,217907200,30539776,3259,1190,1452277760,1614020608,5445,39178
7935308,217907200,30539776,3259,1190,1452277760,1614020608,5445,39178
7935724,217907200,30539776,3259,1190,1452277760,1614020608,5445,39178
7944682,217907200,30539776,3259,1190,1447100416,1609891840,5445,39178
7948495,212992000,28639232,3243,1160,1447100416,1609891840,5385,39134
7959374,212992000,28639232,3243,1160,1447100416,1609891840,5385,39134
7962186,212992000,28639232,3243,1160,1447100416,1609891840,5385,39134
7969039,212992000,28639232,3243,1160,1447100416,1609891840,5385,39134
7976438,213385216,30146560,3241,1152,1445462016,1605959680,5346,39098
7983340,213385216,30146560,3241,1152,1445462016,1605959680,5346,39098
7990178,213385216,30146560,3241,1152,1445462016,1605959680,5346,39098
7996917,213385216,30146560,3241,1152,1445462016,1605959680,5346,39098
8002830,213385216,30146560,3241,1152,1445462016,1605959680,5346,39098
8013550,217579520,31326208,3319,1197,1447886848,1609695232,5372,39096
