1742559918053773,1574,57813,21686,473
1742559918053773,2163,57983,21693,480
1742559918053773,1302,57969,21708,73
1742559918053773,2411,57943,21686,550
1742559918053773,666,58008,21707,1
1742559918053773,286,58084,21753,0
1742559918053773,0,58108,21719,0
1742559918057827,1522,58132,21728,335
1742559918074003,1031,58200,21734,6
1742559918090179,976,58239,21766,138
1742559918106355,1180,58123,21721,129
1742559918122531,1726,58183,21758,128
1742559918138707,2195,58316,21781,386
1742559918154883,151,58292,21788,0
1742559918171165,803,58183,21709,22
1742559918187717,1161,57909,21682,375
1742559918204269,821,57876,21584,0
1742559918220821,1855,57675,21602,648
1742559918237373,1640,57540,21532,366
1742559918253925,7,57372,21501,0
1742559918270477,53,57345,21489,0
1742559918286772,1735,57219,21454,336
1742559918302196,1608,57082,21420,336
1742559918317620,803,57178,21433,219
1742559918333044,2567,57075,21473,856
1742559918348468,1562,57130,21454,539
1742559918363892,1051,57217,21458,270
1742559918379316,739,57336,21527,89
1742559918394503,912,57171,21481,152
1742559918408911,259,57143,21531,0
1742559918423319,372,57246,21534,0
1742559918437727,2045,57336,21472,465
1742559918452135,1811,57279,21481,444
1742559918466543,794,57260,21497,63
1742559918480951,1062,57352,21492,263
1742559918495618,138,57222,21450,0
1742559918511002,0,57342,21556,0
1742559918526386,1482,57292,21516,518
1742559918541770,1048,57213,21546,302
1742559918557154,1902,57367,21557,359
1742559918572538,878,57391,21530,92
1742559918587922,1572,57358,21521,254
1742559918603658,1185,57394,21541,64
1742559918620370,0,57428,21544,0
1742559918637082,414,57483,21533,0
1742559918653794,1552,57540,21563,299
1742559918670506,455,57506,21583,0
1742559918687218,2050,57683,21614,200
1742559918703930,523,57641,21661,0
1742559918720322,1561,57619,21569,483
1742559918735750,1183,57660,21608,486
1742559918751178,977,57636,21614,399
1742559918766606,1317,57695,21593,364
1742559918782034,2015,57958,21655,453
1742559918797462,1240,57829,21637,279
1742559918812890,254,57900,21691,0
1742559918828515,2890,57853,21747,902
1742559918844655,68,57912,21657,0
1742559918860795,263,57762,21586,0
1742559918876935,80,57610,21624,0
1742559918893075,1155,57493,21565,587
1742559918909215,737,57242,21480,9
1742559918925355,1681,57179,21465,392
1742559918941309,1268,57073,21442,330
1742559918956693,0,56953,21373,0
1742559918972077,872,56777,21347,77
1742559918987461,1659,56801,21360,146
1742559919002845,3342,56822,21390,620
1742559919018229,206,56769,21415,0
1742559919033613,254,56801,21384,0
1742559919048835,577,56736,21372,62
1742559919063551,955,56777,21372,405
1742559919078267,677,56810,21415,196
1742559919092983,1106,56915,21449,456
1742559919107699,1509,56932,21445,535
1742559919122415,970,57026,21452,100
1742559919137131,2476,57028,21395,714
1742559919152422,2883,57075,21444,999
1742559919169350,1005,57089,21480,216
1742559919186278,618,56999,21460,73
1742559919203206,0,57019,21443,0
1742559919220134,1931,56956,21436,667
1742559919237062,1606,57126,21470,571
1742559919253990,1122,57125,21471,324
1742559919270379,582,57142,21431,116
1742559919285095,1605,57080,21463,380
1742559919299811,737,57157,21445,246
1742559919314527,0,57205,21486,0
1742559919329243,0,57226,21479,0
1742559919343959,2060,57239,21497,534
1742559919358675,778,57376,21499,49
1742559919373950,2089,57320,21522,229
1742559919390878,4266,57435,21555,1064
1742559919407806,2410,57352,21516,773
1742559919424734,0,57437,21567,0
1742559919441662,673,57468,21510,0
1742559919458590,2127,57491,21571,594
1742559919475518,106,57601,21627,0
1742559919491907,1343,57637,21600,408
1742559919506619,129,57669,21607,0
1742559919521331,1101,57649,21613,469
1742559919536043,45,57817,21634,0
1742559919550755,712,57817,21652,0
1742559919565467,1102,57592,21600,351
1742559919580179,420,57346,21550,0
1742559919595179,1401,57250,21430,294
1742559919610959,527,57081,21416,0
1742559919626739,168,56886,21373,0
1742559919642519,1549,56892,21341,462
1742559919658299,532,56871,21355,38
1742559919674079,527,56809,21370,83
1742559919689859,1611,56823,21368,721
1742559919705796,173,56727,21358,0
1742559919722148,1623,56705,21311,319
1742559919738500,843,56796,21359,101
1742559919754852,464,56711,21342,48
1742559919771204,0,56885,21411,0
1742559919787556,1128,56986,21399,478
1742559919803908,523,57037,21441,4
1742559919819865,300,57016,21465,0
1742559919834585,0,57042,21442,0
1742559919849305,691,57044,21445,193
1742559919864025,562,57142,21455,85
1742559919878745,814,57181,21447,47
1742559919893465,0,57271,21538,0
1742559919908185,1863,57233,21523,289
1742559919923501,1031,57224,21473,441
1742559919940497,0,57197,21488,0
1742559919957493,816,57217,21488,123
1742559919974489,419,57222,21467,0
