Timestamp,Reg1,Reg2,Reg3,Reg4,Reg5,Reg6,Reg7,Reg8
1741882541.53697,0,0,0,0,96339373,57475942,35258901,103614000
1741882541.5469413,0,0,0,0,93586853,56492904,34865692,102303280
1741882541.5569408,0,0,0,0,93586853,56492904,34865692,102303280
1741882541.5669408,0,0,0,0,93586853,56492904,34865692,102303280
1741882541.5769408,0,0,0,0,93586853,56492883,34865653,102303244
1741882541.587831,0,0,0,0,95487367,56951635,34537973,103745036
1741882541.5972424,0,0,0,0,95487367,56951635,34537973,103745036
1741882541.6082425,0,0,0,0,95487367,56951635,34537973,103745036
1741882541.6172395,0,0,0,0,95487381,56951641,34537989,103745053
1741882541.6292393,0,0,0,0,91686293,54133593,31982085,100795933
1741882541.63924,0,0,0,0,91686293,54133593,31982085,100795933
1741882541.6479952,0,0,0,0,91686293,54133593,31982085,100795933
1741882541.6599956,0,0,0,0,91686335,54133621,31982112,100795965
1741882541.6683602,0,0,0,0,94766527,56689525,34144800,103482941
1741882541.6793764,0,0,0,0,94766527,56689525,34144800,103482941
1741882541.6889791,0,0,0,0,94766527,56689525,34144800,103482941
1741882541.6989787,0,0,0,0,94766528,56689512,35258915,103548466
1741882541.7139812,0,0,0,0,96142784,57475944,35258915,103548466
1741882541.7209795,0,0,0,0,96142784,57475944,35258915,103548466
1741882541.7299788,0,0,0,0,96142784,57475944,35258915,103548466
1741882541.7389789,0,0,0,0,95487379,56951638,34603521,102958621
1741882541.7500846,0,0,0,0,95487379,56951638,34603521,102958621
1741882541.7648053,0,0,0,0,95487379,56951638,34603521,102958621
1741882541.7697847,0,0,0,0,95487379,56951638,34603521,102958621
1741882541.7807899,0,0,0,0,99747245,59966316,37880337,105383474
1741882541.8007872,0,0,0,0,99747245,59966316,37880337,105383474
1741882541.801791,0,0,0,0,99747245,59966316,37880337,105383474
1741882541.8107846,0,0,0,0,99747245,59966316,37880337,105383474
1741882541.8256354,0,0,0,0,96208321,57672560,35783212,104007223
1741882541.8313217,0,0,0,0,96208321,57672560,35783212,104007223
1741882541.8423204,0,0,0,0,96208321,57672560,35783212,104007223
1741882541.8549514,0,0,0,0,96208321,57672560,35783212,104007214
1741882541.8659625,0,0,0,0,97060267,57803629,34734618,103679534
1741882541.874958,0,0,0,0,97060267,57803629,34734618,103679534
1741882541.8819551,0,0,0,0,97060267,57803629,34734618,103679534
1741882541.896954,0,0,0,0,97060236,57803595,34734586,103679520
1741882541.9039588,0,0,0,0,94963084,56820555,34144762,102958624
1741882541.927651,0,0,0,0,94963084,56820555,34144762,102958624
1741882541.927651,0,0,0,0,94963084,56820555,34144762,102958624
1741882541.9413712,0,0,0,0,94963119,56820585,34144793,102958630
1741882541.9423718,0,0,0,0,95094191,57475945,35127833,103679526
1741882541.9533827,0,0,0,0,95094191,57475945,35127833,103679526
1741882541.9683712,0,0,0,0,95094191,57475945,35127833,103679526
1741882541.9733987,0,0,0,0,95094194,57475941,33161742,101320241
1741882541.9833734,0,0,0,0,93128114,54854501,33161742,101320241
1741882541.993374,0,0,0,0,93128114,54854501,33161742,101320241
1741882542.0033724,0,0,0,0,93128114,54854501,33161742,101320241
1741882542.0168738,0,0,0,0,94242204,56034144,33817092,102565414
1741882542.0304596,0,0,0,0,94242204,56034144,33817092,102565414
1741882542.0344498,0,0,0,0,94242204,56034144,33817092,102565414
1741882542.0464556,0,0,0,0,94242204,56034144,33817092,102565414
1741882542.0544503,0,0,0,0,94832051,56886124,34144794,103810608
1741882542.0674515,0,0,0,0,94832051,56886124,34144794,103810608
1741882542.075452,0,0,0,0,94832051,56886124,34144794,103810608
1741882542.0855749,0,0,0,0,94832051,56886124,34144794,103810608
1741882542.098594,0,0,0,0,93586860,55378787,33686041,102172206
1741882542.1060317,0,0,0,0,93586860,55378787,33686041,102172206
1741882542.1192205,0,0,0,0,93586860,55378787,33686041,102172206
1741882542.1350455,0,0,0,0,93586860,55378787,33686036,102172207
1741882542.1360383,0,0,0,0,94635449,55837555,33948180,102434351
1741882542.1463199,0,0,0,0,94635449,55837555,33948180,102434351
1741882542.1563118,0,0,0,0,94635449,55837555,33948180,102434351
1741882542.1673183,0,0,0,0,94635430,55837534,33948167,102434334
1741882542.1773179,0,0,0,0,93783462,56165214,34341383,103351838
1741882542.1873136,0,0,0,0,93783462,56165214,34341383,103351838
1741882542.197315,0,0,0,0,93783462,56165214,34341383,103351838
1741882542.215321,0,0,0,0,93783435,56165199,34341367,103351829
1741882542.2201567,0,0,0,0,97191307,58327887,35455479,104990229
1741882542.2271566,0,0,0,0,97191307,58327887,35455479,104990229
1741882542.2376783,0,0,0,0,97191307,58327887,35455479,104990229
1741882542.2496848,0,0,0,0,97191302,58327893,35455481,102499862
1741882542.2606843,0,0,0,0,94373254,55837525,33882617,102499862
1741882542.2696805,0,0,0,0,94373254,55837525,33882617,102499862
1741882542.2786844,0,0,0,0,94373254,55837525,33882617,102499862
1741882542.288705,0,0,0,0,94438806,56820564,34079237,103286304
1741882542.2986834,0,0,0,0,94438806,56820564,34079237,103286304
1741882542.3086803,0,0,0,0,94438806,56820564,34079237,103286304
1741882542.3228726,0,0,0,0,94438806,56820564,34079237,103286304
1741882542.3288815,0,0,0,0,94045601,55837531,33686025,102303263
1741882542.339289,0,0,0,0,94045601,55837531,33686025,102303263
1741882542.3495758,0,0,0,0,94045601,55837531,33686025,102303263
1741882542.3595746,0,0,0,0,94045601,55837531,33686025,102303263
1741882542.3713183,0,0,0,0,93717914,55575396,33423893,102827564
1741882542.3803256,0,0,0,0,93717914,55575396,33423893,102827564
1741882542.3903158,0,0,0,0,93717914,55575396,33423893,102827564
1741882542.4003162,0,0,0,0,93717914,55575396,33423893,102827564
1741882542.4158986,0,0,0,0,97060259,58262367,35652105,104859170
1741882542.4198854,0,0,0,0,97060259,58262367,35652105,104859170
1741882542.431595,0,0,0,0,97060259,58262367,35652105,104859170
1741882542.4485955,0,0,0,0,97060259,58262367,35652106,104859159
1741882542.450588,0,0,0,0,95552928,57148258,34472458,103417367
1741882542.4605935,0,0,0,0,95552928,57148258,34472458,103417367
1741882542.4705892,0,0,0,0,95552928,57148258,34472458,103417367
1741882542.4815476,0,0,0,0,95552915,57148248,34472448,103417374
1741882542.4915466,0,0,0,0,95880595,58000216,35783168,104531486
1741882542.5052538,0,0,0,0,95880595,58000216,35783168,104531486
1741882542.5138612,0,0,0,0,95880595,58000216,35783168,104531486
1741882542.5218573,0,0,0,0,95880646,58000243,35783196,104531517
1741882542.5334303,0,0,0,0,94176710,56558451,33948188,102237757
1741882542.5414298,0,0,0,0,94176710,56558451,33948188,102237757
1741882542.552398,0,0,0,0,94176710,56558451,33948188,102237757
1741882542.5624037,0,0,0,0,94176692,56558439,34603537,102958632
1741882542.5727873,0,0,0,0,95028660,57017191,34603537,102958632
1741882542.5877929,0,0,0,0,95028660,57017191,34603537,102958632
1741882542.5927906,0,0,0,0,95028660,57017191,34603537,102958632
1741882542.6033325,0,0,0,0,95618469,57869156,35127820,103024159
1741882542.6133358,0,0,0,0,95618469,57869156,35127820,103024159
1741882542.6234753,0,0,0,0,95618469,57869156,35127820,103024159
1741882542.6360335,0,0,0,0,95618469,57869156,35127820,103024159
1741882542.6430314,0,0,0,0,93259199,55903084,33620497,102303277
1741882542.6535962,0,0,0,0,93259199,55903084,33620497,102303277
1741882542.665446,0,0,0,0,93259199,55903084,33620497,102303277
1741882542.674447,0,0,0,0,93259199,55903084,33620497,102303277
1741882542.684549,0,0,0,0,95684015,57279335,35652112,103482921
1741882542.6965618,0,0,0,0,95684015,57279335,35652112,103482921
1741882542.704983,0,0,0,0,95684015,57279335,35652112,103482921
1741882542.714984,0,0,0,0,95684015,57279335,35652155,103482966
1741882542.7249823,0,0,0,0,97388009,58459025,36635195,104269398
1741882542.737982,0,0,0,0,97388009,58459025,36635195,104269398
1741882542.7469835,0,0,0,0,97388009,58459025,36635195,104269398
1741882542.7549825,0,0,0,0,97387971,58458998,36635162,104269365
1741882542.7649815,0,0,0,0,94963139,57410422,34406938,102958645
1741882542.774983,0,0,0,0,94963139,57410422,34406938,102958645
1741882542.7859797,0,0,0,0,94963139,57410422,34406938,102958645
1741882542.7989795,0,0,0,0,94963116,57410403,34406923,102958635
1741882542.8059797,0,0,0,0,93717932,56165219,34013707,102041131
1741882542.8159819,0,0,0,0,93717932,56165219,34013707,102041131
1741882542.829986,0,0,0,0,93717932,56165219,34013707,102041131
1741882542.8389862,0,0,0,0,93717930,56165225,34406929,103089709
1741882542.8479853,0,0,0,0,94700970,56820585,34406929,103089709
1741882542.8569806,0,0,0,0,94700970,56820585,34406929,103089709
