1742724388463915,314535,0,299477,287
1742724388463915,316932,0,301135,313
1742724388463915,317470,14,301417,276
1742724388463915,317628,22,301167,278
1742724388463915,317683,41,300840,296
1742724388463915,316546,17,300010,276
1742724388463915,315573,21,299699,291
1742724388464923,314219,0,299311,280
1742724388468923,313132,3,298949,290
1742724388472923,313151,24,299295,293
1742724388476923,313826,33,300144,281
1742724388480923,315178,42,301241,282
1742724388484923,316084,12,301736,278
1742724388488923,317263,1,302563,301
1742724388494756,318235,13,302924,299
1742724388505992,318347,24,303150,291
1742724388517228,317951,14,302553,291
1742724388528464,317369,13,301880,278
1742724388539700,316775,35,301239,259
1742724388550936,316014,0,300700,264
1742724388562172,315645,0,300339,302
1742724388571929,315024,0,300045,268
1742724388577213,315279,7,300292,298
1742724388582497,315548,3,300536,276
1742724388587781,316040,2,300889,286
1742724388593065,316818,21,301620,286
1742724388598349,317105,0,301709,304
1742724388603633,317184,37,301592,302
1742724388609677,316738,20,301236,301
1742724388617961,316841,13,301035,302
1742724388626245,316769,16,300475,303
1742724388634529,316192,5,299576,305
1742724388642813,315460,4,298737,288
1742724388651097,314852,6,298323,281
1742724388659381,313807,4,297329,304
1742724388667329,311682,4,295751,277
1742724388674185,310991,82,295405,276
1742724388681041,309337,4,293871,278
1742724388687897,309348,10,294031,274
1742724388694753,310218,4,295024,292
1742724388701609,309678,11,294516,288
1742724388708465,309995,43,294879,281
1742724388715550,309777,16,294331,271
1742724388723302,309805,48,294416,299
1742724388731054,309347,28,293492,272
1742724388738806,309244,22,292933,285
1742724388746558,308078,10,291979,257
1742724388754310,307418,26,291311,260
1742724388762062,306380,57,290232,300
1742724388770025,305441,7,289127,294
1742724388778593,304450,75,288707,290
1742724388787161,303845,1,287984,282
1742724388795729,303752,31,287874,281
1742724388804297,303481,48,287643,285
1742724388812865,303587,5,287760,278
1742724388821433,302918,16,287208,301
1742724388829798,302620,26,287080,281
1742724388837514,302658,7,287080,276
1742724388845230,302269,22,286580,277
1742724388852946,301632,0,285955,269
1742724388860662,300935,15,285201,292
1742724388868378,300604,0,284826,264
1742724388876094,300426,29,284539,275
1742724388884225,299939,16,284124,261
1742724388893493,299441,8,283734,278
1742724388902761,299839,2,283573,253
1742724388912029,300191,32,284027,266
1742724388921297,300179,11,283781,259
1742724388930565,300512,12,283958,276
1742724388939833,300583,9,284022,278
1742724388948290,300941,4,283865,285
1742724388954290,301012,77,284291,291
1742724388960290,300637,12,283919,260
1742724388966290,300322,0,283615,277
1742724388972290,300436,30,283754,268
1742724388978290,300786,10,284062,262
1742724388984290,301271,7,284463,285
1742724388990758,301950,13,284632,262
1742724388998614,303722,20,286233,273
1742724389006470,305467,8,287397,283
1742724389014326,306341,25,287473,272
1742724389022182,306601,0,286999,300
1742724389030038,306696,9,287076,277
1742724389037894,305702,8,286686,303
1742724389045898,303506,0,285214,247
1742724389054250,302497,28,284248,265
1742724389062602,301133,23,283738,283
1742724389070954,301046,2,283965,279
1742724389079306,302150,4,284936,279
1742724389087658,303057,10,285492,276
1742724389096010,304329,0,286375,288
1742724389104299,305329,7,286798,288
1742724389112295,306098,0,287327,274
1742724389120291,306313,16,287644,282
1742724389128287,305354,21,286602,268
1742724389136283,305415,23,286839,275
1742724389144279,305024,1,286610,263
1742724389152275,304833,10,286473,309
1742724389160359,304354,0,286498,288
1742724389168695,304691,0,286470,290
1742724389177031,304438,8,286360,293
1742724389185367,304830,8,286841,286
1742724389193703,304677,2,286745,250
1742724389202039,305313,0,287361,266
1742724389210375,305623,35,287839,292
1742724389218455,306476,4,288359,291
1742724389225739,306528,10,288591,276
1742724389233023,306614,7,288423,264
1742724389240307,307061,12,288816,277
1742724389247591,306299,13,287956,266
1742724389254875,305678,29,287541,271
1742724389262159,305649,42,287859,288
1742724389269518,304754,4,286906,279
1742724389277090,303471,68,286024,253
1742724389284662,302815,15,285077,266
1742724389292234,302840,7,285175,264
1742724389299806,303354,5,285522,259
1742724389307378,304050,7,285990,267
1742724389314950,303986,21,286197,253
1742724389322681,304172,15,286129,279
1742724389330801,304047,0,286037,288
1742724389338921,304852,0,286428,248
1742724389347041,305300,13,286536,250
1742724389355161,305024,8,286305,282
1742724389363281,305343,18,286530,261
1742724389371401,304652,2,285900,287
1742724389379245,304958,0,285688,258
1742724389386245,304244,44,285232,281
1742724389393245,303904,29,285161,270
1742724389400245,303504,8,284796,267
1742724389407245,303139,3,284577,258
1742724389414245,303081,0,284590,280
1742724389421245,302952,49,284620,269
1742724389428576,302849,2,284725,266
1742724389436860,303095,17,284643,276
1742724389445144,303268,0,284786,285
1742724389453428,303955,5,285431,288
1742724389461712,303920,6,285398,260
1742724389469996,303974,5,285393,256
1742724389478280,304272,11,285330,285
1742724389486515,304299,0,285301,252
1742724389494511,303931,17,285146,292
1742724389502507,303734,5,284900,254
1742724389510503,303914,0,284961,307
1742724389518499,304272,5,285187,250
1742724389526495,304373,14,285103,270
1742724389534491,305193,29,285525,286
1742724389542440,304952,2,285594,263
1742724389550152,304552,16,285554,280
1742724389557864,304855,4,285481,265
1742724389565576,305149,9,285869,250
1742724389573288,305271,4,286023,286
1742724389581000,305479,6,286218,258
1742724389588712,305561,45,286345,291
1742724389596348,305616,3,286447,271
1742724389603728,306168,3,287110,279
1742724389611108,306345,10,287262,278
1742724389618488,306310,33,287055,267
1742724389625868,308342,21,288725,270
1742724389633248,309181,0,289265,293
1742724389640628,310586,22,289691,325
1742724389648309,311528,19,290130,254
1742724389656881,310927,1,290319,292
1742724389665453,310046,22,289344,266
1742724389674025,308789,18,288567,295
1742724389682597,307075,0,287460,281
1742724389691169,306430,0,287195,274
1742724389699741,306994,6,288181,303
1742724389708088,308422,0,289224,280
1742724389715656,310269,24,290485,291
1742724389723224,311789,0,291625,269
1742724389730792,312931,4,292431,290
1742724389738360,313450,17,292772,271
1742724389745928,313235,8,292519,261
1742724389753496,312887,10,292275,309
1742724389761269,312143,0,291914,280
1742724389769553,312101,6,291791,290
1742724389777837,311810,2,291722,281
1742724389786121,311567,0,291427,267
1742724389794405,311741,15,291600,289
1742724389802689,312069,0,291846,279
1742724389810973,312047,14,291864,280
1742724389819102,312210,0,292395,280
1742724389826670,313282,63,293051,292
1742724389834238,313150,0,292905,283
1742724389841806,313386,28,293039,284
1742724389849374,313291,4,292965,292
1742724389856942,313163,0,292765,291
1742724389864510,312825,26,292289,285
1742724389872183,312057,22,291651,275
1742724389880163,310673,15,291118,267
1742724389888143,310982,0,291039,268
1742724389896123,310721,44,290648,273
1742724389904103,310414,15,290190,275
1742724389912083,309748,0,289392,257
1742724389920063,309979,0,289809,293
1742724389927966,310792,8,290167,261
1742724389935534,311215,37,290352,281
1742724389943102,310518,0,289766,279
1742724389950670,310154,24,289749,272
1742724389958238,310635,10,289911,281
1742724389965806,310256,17,289322,298
1742724389973374,310070,17,289255,288
1742724389981053,310502,0,289177,274
1742724389989053,310205,0,289152,291
1742724389997053,309867,0,288834,265
1742724390005053,310256,0,289133,284
1742724390013053,309962,19,288886,292
1742724390021053,309878,37,288833,264
1742724390029053,309544,21,288740,306
1742724390036940,309201,0,288552,278
1742724390044460,309565,28,288673,282
1742724390051980,308776,0,288155,284
1742724390059500,308658,10,287993,287
1742724390067020,308622,27,287956,275
1742724390074540,308362,3,287774,260
1742724390082060,308557,34,288275,288
1742724390089637,307821,0,287439,281
